"Year","State","State_Code","Ag.District","Ag.District.Code","County","County.ANSI","Commodity","Species","Product_Type","Unit","Value","CV....","Wholesale_Type"
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"IMPERIAL",25,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,3,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"IMPERIAL",25,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,39000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"IMPERIAL",25,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"IMPERIAL",25,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,4769000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"IMPERIAL",25,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,3,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"IMPERIAL",25,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,1683000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"LOS ANGELES",37,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","OTHER","ALL PRODUCTS",NA,5,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","OTHER","ALL PRODUCTS",NA,5533000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,5,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,1859000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,4,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,520000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,4,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,217000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"RIVERSIDE",65,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","OTHER","ALL PRODUCTS",NA,2,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,2,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN BERNARDINO",71,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN DIEGO",73,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,3,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN DIEGO",73,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,10000,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN DIEGO",73,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN DIEGO",73,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN DIEGO",73,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"SAN DIEGO",73,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"VENTURA",111,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"VENTURA",111,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"VENTURA",111,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"CALIFORNIA",6,"SOUTHERN CALIFORNIA",80,"VENTURA",111,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"ARAPAHOE",5,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"ARAPAHOE",5,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"ARAPAHOE",5,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"ARAPAHOE",5,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"ARAPAHOE",5,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"ARAPAHOE",5,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"YUMA",125,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"YUMA",125,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"YUMA",125,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"EAST CENTRAL",60,"YUMA",125,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"BOULDER",13,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"BOULDER",13,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"BOULDER",13,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,2,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"BOULDER",13,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"BOULDER",13,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"BOULDER",13,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","TROUT","ALL PRODUCTS",NA,4,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1232000,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,3,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,4,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"LARIMER",69,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,4756000,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"WELD",123,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"WELD",123,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"WELD",123,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHEAST",20,"WELD",123,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CHAFFEE",15,"FOOD FISH","TROUT","ALL PRODUCTS",NA,3,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CHAFFEE",15,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CHAFFEE",15,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,3,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CHAFFEE",15,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CHAFFEE",15,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,3,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CHAFFEE",15,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CLEAR CREEK",19,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CLEAR CREEK",19,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CLEAR CREEK",19,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CLEAR CREEK",19,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CLEAR CREEK",19,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"CLEAR CREEK",19,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"GUNNISON",51,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"GUNNISON",51,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"GUNNISON",51,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"GUNNISON",51,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"GUNNISON",51,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"GUNNISON",51,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"LAKE",65,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"LAKE",65,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"LAKE",65,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"LAKE",65,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"LAKE",65,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"LAKE",65,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"ROUTT",107,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"ROUTT",107,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"ROUTT",107,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"ROUTT",107,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"ROUTT",107,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"NORTHWEST AND MOUNTAIN",10,"ROUTT",107,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"ALAMOSA",3,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"ALAMOSA",3,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"ALAMOSA",3,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"ALAMOSA",3,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"CONEJOS",21,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"RIO GRANDE",105,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"RIO GRANDE",105,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"RIO GRANDE",105,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"RIO GRANDE",105,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"SAGUACHE",109,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"SAGUACHE",109,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"SAGUACHE",109,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"SAGUACHE",109,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"SAGUACHE",109,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"SAN LUIS VALLEY",80,"SAGUACHE",109,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"BENT",11,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"BENT",11,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"BENT",11,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"BENT",11,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"CUSTER",27,"FOOD FISH","TROUT","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"CUSTER",27,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"CUSTER",27,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"CUSTER",27,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"FREMONT",43,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"FREMONT",43,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"FREMONT",43,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"FREMONT",43,"FOOD FISH","OTHER","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"FREMONT",43,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"FREMONT",43,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","OTHER","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","OTHER","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","OTHER","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","CATFISH","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","CATFISH","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"OTERO",89,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"PUEBLO",101,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"PUEBLO",101,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"PUEBLO",101,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,2,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"PUEBLO",101,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"PUEBLO",101,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"SOUTHEAST",90,"PUEBLO",101,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"DELTA",29,"FOOD FISH","TROUT","ALL PRODUCTS",NA,4,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"DELTA",29,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"DELTA",29,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"DELTA",29,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"DELTA",29,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,4,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"DELTA",29,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"GARFIELD",45,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"GARFIELD",45,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"GARFIELD",45,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,2,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"GARFIELD",45,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"GARFIELD",45,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"GARFIELD",45,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"LA PLATA",67,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"LA PLATA",67,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"LA PLATA",67,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,1,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"LA PLATA",67,"FOOD FISH","TROUT","REPORTED BY LBS SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"LA PLATA",67,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,2,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"LA PLATA",67,"FOOD FISH","TROUT","REPORTED BY NUMBER SOLD",NA,NA,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"MONTROSE",85,"FOOD FISH","TROUT","ALL PRODUCTS",NA,2,"",NA
2007,"COLORADO",8,"SOUTHWEST",70,"MONTROSE",85,"FOOD FISH","TROUT","ALL PRODUCTS",NA,NA,"",NA
