"Year","State","Species","Product_Type","Unit","Value","CV...."
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,8522000,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,12,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,9285000,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,3,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"ARKANSAS","OTHER","ALL PRODUCTS",NA,2,""
2007,"ARKANSAS","OTHER","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","OTHER","REPORTED BY LBS SOLD",NA,2,""
2007,"ARKANSAS","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,70,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,43139000,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,68,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,54847000,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,6,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,30365000,""
2007,"ARKANSAS","OTHER","ALL PRODUCTS",NA,3,""
2007,"ARKANSAS","OTHER","ALL PRODUCTS",NA,180000,""
2007,"ARKANSAS","OTHER","REPORTED BY LBS SOLD",NA,3,""
2007,"ARKANSAS","OTHER","REPORTED BY LBS SOLD",NA,360000,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,7,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,2391000,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,7,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,3350000,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,1,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,1,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,4,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,1206000,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,4,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,1717000,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,15,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,3454000,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,14,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,4601000,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,2,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,3,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,3,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,1,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"ARKANSAS","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"ARKANSAS","TROUT","ALL PRODUCTS",NA,1,""
2007,"ARKANSAS","TROUT","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"ARKANSAS","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,1,""
2007,"ARKANSAS","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"ARKANSAS","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,3,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,11,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,492000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,9,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,378000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,3,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,4000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,3,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,2000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,5,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,1711000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,5,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,588000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,3,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,3,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,10,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,457000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,10,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,197000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,5,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,5,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,3,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,5,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,3,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,39000,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,4769000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,3,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,1683000,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,5,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,5533000,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,5,""
2007,"CALIFORNIA","OTHER","REPORTED BY LBS SOLD",NA,1859000,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,4,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,520000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,4,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,217000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","OTHER","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","OTHER","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,2,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,2,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,3,""
2007,"CALIFORNIA","CATFISH","ALL PRODUCTS",NA,10000,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","CATFISH","REPORTED BY LBS SOLD",NA,NA,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,2,""
2007,"CALIFORNIA","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,1,""
2007,"CALIFORNIA","TROUT","ALL PRODUCTS",NA,NA,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"CALIFORNIA","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"COLORADO","TROUT","ALL PRODUCTS",NA,1,""
2007,"COLORADO","TROUT","ALL PRODUCTS",NA,NA,""
2007,"COLORADO","TROUT","REPORTED BY LBS SOLD",NA,1,""
2007,"COLORADO","TROUT","REPORTED BY LBS SOLD",NA,NA,""
2007,"COLORADO","TROUT","REPORTED BY NUMBER SOLD",NA,1,""
2007,"COLORADO","TROUT","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"COLORADO","CATFISH","ALL PRODUCTS",NA,1,""
2007,"COLORADO","CATFISH","ALL PRODUCTS",NA,NA,""
2007,"COLORADO","CATFISH","REPORTED BY NUMBER SOLD",NA,1,""
2007,"COLORADO","CATFISH","REPORTED BY NUMBER SOLD",NA,NA,""
2007,"COLORADO","TROUT","ALL PRODUCTS",NA,2,""
2007,"COLORADO","TROUT","ALL PRODUCTS",NA,NA,""
2007,"COLORADO","TROUT","REPORTED BY LBS SOLD",NA,2,""
